serial_number;product_model;purchase_date;registration_date;country;source_note
S1400567;MeoStar S2 82 HD Angled / Šikmý;2015-02-26;2015-03-02;fi;MSO ROW
R1310246;MeoStar R1 1,5-6x42 RD;2015-02-16;2015-03-02;no;MSO ROW
R1425569;MeoStar R2 2-12x50 RD;2015-02-24;2015-03-02;sw;MSO ROW
R1010885;MeoStar R1 3-12x56;2015-02-26;2015-03-02;no;MSO ROW
R1425496;MeoStar R2 2-12x50 RD;2015-02-26;2015-03-02;au;MSO ROW
R1417176;MeoStar R2 2.5-15x56 RD;2015-02-26;2015-03-02;sw;MSO ROW
R1320560;MeoStar R2 1-6x24 RD;2015-02-10;2015-03-02;sw;MSO ROW
121902;MeoStar B1 8x56;2015-02-06;2015-03-02;fi;MSO ROW
R1410884;R1r 3-12x56 RGD;2015-02-27;2015-03-02;no;MSO ROW
R1426750;MeoStar R1 3-12x56 RD;2015-02-26;2015-03-03;lh;MSO ROW
142129;MeoStar B1 10x42 HD;2015-03-03;2015-03-03;uk;MSO ROW
R1422035;MeoStar R1r 3-12x56 RD;2015-03-03;2015-03-03;sp;MSO ROW
R1401180;MeoStar R2 1-6x24 RD;2015-03-02;2015-03-03;gm;MSO ROW
R1426534;MeoStar R1r 3-12x56 RD;2015-02-27;2015-03-03;pl;MSO ROW
R1412896;MeoStar R2 2.5-15x56 RD;2015-03-04;2015-03-04;da;MSO ROW
140926;MeoStar B1 12x50;2015-02-23;2015-03-04;au;MSO ROW
S1200820;MeoStar S2 82 HD Angled / Šikmý;2015-03-04;2015-03-04;no;MSO ROW
R1414112;MeoStar R1r 3-12x56;2015-03-04;2015-03-04;sw;MSO ROW
R1423789;R1r 3-12x56 RGD;2015-02-28;2015-03-05;fi;MSO ROW
144979;MeoStar B1 8x56;2015-02-24;2015-03-05;nl;MSO ROW
R1106961;MeoStar R1r 3-12x56 RD/MR;2015-03-04;2015-03-05;gm;MSO ROW
R1417152;MeoStar R2 2.5-15x56 RD;2015-03-03;2015-03-05;gm;MSO ROW
R1421303;MeoStar R1r 3-12x56 RD;2015-02-05;2015-03-05;pl;MSO ROW
S1400377;MeoStar S2 82 HD Angled / Šikmý;2015-03-05;2015-03-06;sz;MSO ROW
R1404333;MeoStar R2 2.5-15x56 RD;2015-02-15;2015-03-06;gm;MSO ROW
R1501463;MeoStar R1r 3-12x56 RD;2015-02-27;2015-03-06;sw;MSO ROW
B142790;MeoStar B1 10x42 HD;2015-03-04;2015-03-06;sw;MSO ROW
R1013588;Artemis 2000 1,5-6x42;2015-03-06;2015-03-06;no;MSO ROW
142839;MeoStar B1 8x42;2015-03-02;2015-03-06;gm;MSO ROW
R1312534;ZD 6-24x56;2015-02-14;2015-03-07;gm;MSO ROW
145008;MeoStar B1 8x56;2015-02-06;2015-03-07;fi;MSO ROW
R1408215;MeoStar R2 2.5-15x56 RD;2015-03-07;2015-03-07;pl;MSO ROW
R1401294;MeoStar R2 1-6x24 RD;2015-02-25;2015-03-07;gm;MSO ROW
R1403938;MeoStar R1 3-12x56 RD;2015-02-23;2015-03-07;gm;MSO ROW
R1417967;MeoStar R2 2-12x50 RD;2015-03-04;2015-03-07;pl;MSO ROW
R1414359;MeoStar R1r 3-12x56 RD;2015-03-07;2015-03-07;da;MSO ROW
R1306744;MeoStar R1r 3-12x56 RD;2015-03-07;2015-03-07;fi;MSO ROW
50140;MeoStar B1 10x50;0000-00-00;2015-03-08;fr;MSO ROW
R1425977;MeoStar R2 2.5-15x56 RD;2015-03-08;2015-03-08;lo;MSO ROW
R1412963;MeoStar R2 2.5-15x56 RD;2015-03-05;2015-03-09;pl;MSO ROW
R1412897;MeoStar R2 2.5-15x56 RD;2015-02-16;2015-03-09;pl;MSO ROW
R1426648;MeoStar R2 2.5-15x56 RD;2015-02-23;2015-03-09;gm;MSO ROW
146185;MeoStar B1 8x56;2015-03-06;2015-03-09;lo;MSO ROW
R1501408;MeoStar R1r 3-12x56 RD;2015-03-09;2015-03-09;sw;MSO ROW
R1422688;MeoStar R2 1.7-10x42 RD;2015-03-09;2015-03-10;gm;MSO ROW
R1410383;MeoStar R1 3-12x56;2015-02-16;2015-03-10;uk;MSO ROW
R1422968;MeoStar R1r 3-12x56 RD;0000-00-00;2015-03-10;;MSO ROW
R1412333;MeoStar R1r 3-12x56 RD;2015-03-03;2015-03-10;fr;MSO ROW
R1425880;MeoStar R2 2-12x50 RD;2015-02-13;2015-03-10;sw;MSO ROW
R1424435;MeoStar R1 7x56 RD;2015-02-08;2015-03-11;po;MSO ROW
R1421251;MeoStar R1r 3-12x56 RD;2015-03-09;2015-03-11;lo;MSO ROW
R1423483;MeoStar R1 1,5-6x42 RD;2015-03-11;2015-03-11;;MSO ROW
150034;MeoStar B1 10x42 HD;2015-03-11;2015-03-11;fi;MSO ROW
40059;TGA 75;2015-03-11;2015-03-11;au;MSO ROW
R1422229;MeoStar R2 2-12x50 RD;2015-02-23;2015-03-11;sw;MSO ROW
R1417517;ZD 4-16x44 RD;2015-02-14;2015-03-12;it;MSO ROW
145074;MeoStar B1 8x56;2015-03-11;2015-03-12;lo;MSO ROW
150207;MeoStar B1 8x56;2015-03-11;2015-03-12;lo;MSO ROW
R1203635;MeoStar R1r 3-12x56 RD/MR;2015-03-12;2015-03-12;gm;MSO ROW
30188;MeoStar S1 75 HD Angled / Šikmý;2015-03-11;2015-03-12;gm;MSO ROW
R1315358;MeoStar R1 4-16x44 Tactic;2015-03-05;2015-03-12;fi;MSO ROW
20171;MeoStar S1 75 HD Angled / Šikmý;2015-02-23;2015-03-12;fr;MSO ROW
R1422225;MeoStar R2 2-12x50 RD;2015-03-12;2015-03-13;gm;MSO ROW
R1422225;MeoStar R2 2-12x50 RD;2015-03-12;2015-03-13;gm;MSO ROW
900727;MeoStar B1 8x32;2015-03-03;2015-03-13;fr;MSO ROW
R1415567;MeoStar R1r 3-12x56 RD;2015-02-11;2015-03-13;sz;MSO ROW
R1428161;R1r 3-12x56 RGD;2015-03-13;2015-03-13;au;MSO ROW
S1200807;MeoStar S2 82 HD Angled / Šikmý;2015-03-03;2015-03-13;it;MSO ROW
R1417506;Artemis 2100 3-12x50 RD;2015-03-13;2015-03-13;lo;MSO ROW
R1423280;MeoStar R1r 3-12x56 RD;2015-03-09;2015-03-14;fi;MSO ROW
R1421255;MeoStar R1 3-12x56 RD;2015-03-14;2015-03-14;lo;MSO ROW
R1417728;MeoStar R2 1-6x24 RD;2015-03-14;2015-03-14;fi;MSO ROW
R1417109;MeoStar R2 2.5-15x56 RD;2015-03-05;2015-03-14;da;MSO ROW
R1427401;MeoStar R2 2-12x50 RD;2015-03-14;2015-03-14;gm;MSO ROW
R1213768;Artemis 2100 7x50 RD;2015-03-14;2015-03-14;bu;MSO ROW
R1427220;MeoStar R1r 3-12x56 RD;2015-03-13;2015-03-15;lo;MSO ROW
145128;MeoStar B1 10x42 HD;2015-03-10;2015-03-15;gm;MSO ROW
R1418858;MeoStar R1 3-12x56 RD;2015-03-06;2015-03-15;gm;MSO ROW
R1425977;MeoStar R2 2.5-15x56 RD;2015-03-08;2015-03-15;lo;MSO ROW
R1426242;MeoStar R2 1-6x24 RD;2015-03-14;2015-03-15;sw;MSO ROW
R1427678;MeoStar R2 2.5-15x56 RD;2015-02-27;2015-03-15;au;MSO ROW
R1424574;MeoStar R1r 3-12x56 RD;2015-03-12;2015-03-15;gm;MSO ROW
R1404238;MeoStar R1r 3-12x56 RD;2015-03-14;2015-03-15;pl;MSO ROW
R1411132;MeoStar R1 3-12x56 RD;2015-03-10;2015-03-15;gm;MSO ROW
R0905449;MeoStar R1 4-16x44 Tactic;2015-03-05;2015-03-15;uk;MSO ROW
30136;Artemis 2000 4x32;2015-02-13;2015-03-16;uk;MSO ROW
R1425892;MeoStar R2 2-12x50 RD;2015-03-13;2015-03-16;sz;MSO ROW
R1321564;MeoStar R2 1-6x24 RD;2015-03-10;2015-03-16;lo;MSO ROW
R1422929;MeoStar R1r 3-12x56 RD;2015-03-11;2015-03-16;fi;MSO ROW
R1422609;MeoStar R2 1.7-10x42 RD;2015-03-13;2015-03-16;gm;MSO ROW
R1416787;ZD 6-24x56;2015-03-16;2015-03-16;gm;MSO ROW
122797;MeoStar B1 8x32;2015-03-16;2015-03-17;ca;MSO ROW
141496;MeoStar B1 10x42 HD;2015-03-13;2015-03-17;fi;MSO ROW
R1416714;R1r 3-12x56 RGD;2015-02-15;2015-03-17;no;MSO ROW
R1420052;MeoStar R1r 3-12x56 RD;2015-03-17;2015-03-17;gm;MSO ROW
R1500723;MeoStar R2 2.5-15x56 RD;2015-03-17;2015-03-17;gm;MSO ROW
R1211116;MeoStar R1 3-12x56;2015-03-17;2015-03-18;it;MSO ROW
R1415070;MeoStar R2 2.5-15x56 RD;2015-03-13;2015-03-18;gm;MSO ROW
R1414694;MeoStar R2 2.5-15x56 RD;2015-03-17;2015-03-18;lg;MSO ROW
R1421645;ZD 4-16x44 RD;2015-03-10;2015-03-18;lo;MSO ROW
R1502532;MeoStar R1r 3-12x56 RD;2015-03-16;2015-03-18;lo;MSO ROW
R1415182;MeoStar R2 2.5-15x56 RD;2015-03-14;2015-03-18;fr;MSO ROW
R1427722;MeoStar R2 2.5-15x56 RD;2015-03-17;2015-03-18;pl;MSO ROW
R1420304;MeoStar R1r 3-12x56 RD;2015-02-17;2015-03-19;gm;MSO ROW
144976;MeoStar B1 8x56;2015-03-10;2015-03-19;gm;MSO ROW
R1422022;MeoStar R1r 3-12x56 RD;2015-03-19;2015-03-19;pl;MSO ROW
R1406973;MeoStar R2 2.5-15x56 RD;2015-03-11;2015-03-19;fi;MSO ROW
R1425620;MeoStar R2 2-12x50 RD;2015-03-14;2015-03-19;gm;MSO ROW
R1427753;MeoStar R2 2.5-15x56 RD;2015-03-02;2015-03-19;pl;MSO ROW
R1424324;MeoStar R1r 3-12x56 RD;2015-02-22;2015-03-20;fi;MSO ROW
R1417905;MeoStar R2 2-12x50 RD;2015-03-13;2015-03-20;sw;MSO ROW
R1310314;MeoStar R1 1,5-6x42 RD;2015-02-20;2015-03-20;bu;MSO ROW
R1409205;MeoStar R2 2.5-15x56 RD;2015-03-19;2015-03-20;no;MSO ROW
R1421001;MeoStar R2 1-6x24 RD;2015-03-20;2015-03-20;sw;MSO ROW
R1415027;MeoStar R1 1,5-6x42 RD;2015-03-20;2015-03-20;fi;MSO ROW
R1222952;MeoStar R1r 3-12x56 RD;2015-03-07;2015-03-20;ei;MSO ROW
R1501446;MeoStar R1r 3-12x56 RD;2015-03-20;2015-03-20;lo;MSO ROW
R1502973;MeoStar R2 2.5-15x56 RD;2015-03-19;2015-03-20;pl;MSO ROW
R1427706;MeoStar R2 2.5-15x56 RD;2015-03-20;2015-03-20;sw;MSO ROW
R1421778;MeoStar R2 2.5-15x56 RD;2015-03-21;2015-03-21;gm;MSO ROW
R1214050;ZD 6-24x56;2015-03-10;2015-03-21;lo;MSO ROW
R1424738;MeoStar R2 2.5-15x56 RD;2015-03-18;2015-03-21;gm;MSO ROW
R1413783;MeoStar R2 2.5-15x56 RD;2015-03-21;2015-03-21;lg;MSO ROW
R1407765;MeoStar R2 2-12x50 RD;2015-03-21;2015-03-21;gm;MSO ROW
R1400306;MeoStar R1r 3-12x56 RD/MR;2015-03-20;2015-03-21;fr;MSO ROW
145157;MeoStar B1 8x56;2015-03-11;2015-03-22;gm;MSO ROW
R1427462;MeoStar R2 2.5-15x56 RD;2015-03-19;2015-03-22;gm;MSO ROW
R1502314;MeoStar R2 2.5-15x56 RD;2015-03-05;2015-03-22;gm;MSO ROW
R1415517;MeoStar R1r 3-12x56 RD;2015-02-20;2015-03-22;fi;MSO ROW
R1410012;ZD 3-12x50 Tactic;2015-03-21;2015-03-22;fi;MSO ROW
R1500190;MeoStar R2 2.5-15x56 RD;2015-03-11;2015-03-22;gm;MSO ROW
R1426119;MeoStar R2 2.5-15x56 RD;2015-03-21;2015-03-22;gm;MSO ROW
R1422682;MeoStar R2 1.7-10x42 RD;2015-03-18;2015-03-23;fr;MSO ROW
R1503020;MeoStar R2 2.5-15x56 RD;2015-03-21;2015-03-23;pl;MSO ROW
R1423911;MeoStar R2 2.5-15x56 RD;2015-03-11;2015-03-23;gm;MSO ROW
150197;MeoStar B1 8x56;2015-03-24;2015-03-24;hu;MSO ROW
R1502562;MeoStar R1r 3-12x56 RD;2015-03-23;2015-03-24;pl;MSO ROW
R1423057;MeoStar R1r 3-12x56 RD;2015-03-23;2015-03-24;pl;MSO ROW
R1414428;MeoStar R2 1.7-10x42 RD;2015-03-24;2015-03-24;no;MSO ROW
R1319644;MeoStar R2 2-12x50 RD;2015-03-24;2015-03-24;bu;MSO ROW
150326;MeoStar B1 8x56;2015-03-23;2015-03-24;gm;MSO ROW
R1410411;MeoStar R1 3-12x56;2015-03-03;2015-03-24;fr;MSO ROW
R1421920;MeoStar R2 2.5-15x56 RD;2015-03-24;2015-03-24;gm;MSO ROW
R1414670;MeoStar R2 2.5-15x56 RD;2015-03-25;2015-03-25;sw;MSO ROW
R1422102;MeoStar R1r 3-12x56;2015-03-25;2015-03-25;pl;MSO ROW
R1422678;MeoStar R2 1.7-10x42 RD;2015-03-20;2015-03-25;fr;MSO ROW
40050;TGA 75;2015-03-26;2015-03-26;yi;MSO ROW
R1502825;MeoStar R1r 3-12x56 RD;2015-03-26;2015-03-26;lo;MSO ROW
146224;MeoStar B1 8x56;2015-03-25;2015-03-26;gm;MSO ROW
146159;MeoStar B1 8x56;2015-03-24;2015-03-26;gm;MSO ROW
90121;MeoStar S1 75 Angled / Šikmý;2015-03-23;2015-03-26;no;MSO ROW
150277;MeoStar B1 8x56;2015-03-26;2015-03-26;pl;MSO ROW
R1408207;MeoStar R2 2.5-15x56 RD;2015-03-24;2015-03-27;ro;MSO ROW
S1400595;MeoStar S2 82 HD Angled / Šikmý;2015-03-25;2015-03-27;pl;MSO ROW
R1500408;MeoStar R2 2.5-15x56 RD;2015-03-26;2015-03-27;gm;MSO ROW
R1420171;MeoStar R1r 3-12x56 RD/MR;2015-03-17;2015-03-27;gm;MSO ROW
R1502519;MeoStar R1r 3-12x56 RD;2015-03-27;2015-03-27;pl;MSO ROW
R1404645;MeoStar R2 2.5-15x56 RD;2015-02-25;2015-03-27;nz;MSO ROW
R141541;MeoStar B1 10x42 HD;2015-02-25;2015-03-27;nz;MSO ROW
R1423255;ZD 6-24x56;2015-03-26;2015-03-27;fi;MSO ROW
R1416247;Artemis 2000 3-12x50;2015-03-27;2015-03-27;pl;MSO ROW
R1425480;MeoStar R2 1.7-10x42 RD;2015-03-25;2015-03-28;sw;MSO ROW
145175;MeoStar B1 10x50;2015-03-27;2015-03-28;pl;MSO ROW
R1412459;ZD 6-24x56;2015-03-27;2015-03-28;lo;MSO ROW
R1502476;MeoStar R1r 3-12x56 RD;2015-03-28;2015-03-28;da;MSO ROW
R1502476;MeoStar R1r 3-12x56 RD;2015-03-28;2015-03-28;da;MSO ROW
R1411827;MeoStar R1r 3-12x56 RD/MR;2015-03-16;2015-03-28;gm;MSO ROW
R1410825;MeoStar R2 2.5-15x56 RD;2015-03-27;2015-03-28;fr;MSO ROW
R1215125;ZD 1-4x22;2015-03-10;2015-03-29;us;MSO ROW
R1423570;MeoStar R1 1,5-6x42 RD;2015-03-10;2015-03-29;si;MSO ROW
R1424287;MeoStar R1r 3-12x56 RD;2015-03-09;2015-03-29;gm;MSO ROW
R1413363;MeoStar R1 3-12x56 RD;2015-03-25;2015-03-29;gm;MSO ROW
R1427406;MeoStar R2 2-12x50 RD;2015-03-25;2015-03-29;gm;MSO ROW
R1405643;MeoStar R2 1.7-10x42 RD;2015-03-23;2015-03-29;no;MSO ROW
R1420440;MeoStar R1 1,5-6x42 RD;2015-03-19;2015-03-29;sw;MSO ROW
R1500256;MeoStar R2 2.5-15x56 RD;2015-03-27;2015-03-29;au;MSO ROW
R1423655;MeoStar R2 2.5-15x56 RD;2015-03-26;2015-03-29;gm;MSO ROW
R1426043;MeoStar R2 2.5-15x56 RD;2015-03-27;2015-03-29;gm;MSO ROW
R1502378;MeoStar R2 1-6x24 RD;2015-03-25;2015-03-29;;MSO ROW
R1502973;MeoStar R2 2.5-15x56 RD;2015-03-19;2015-03-29;pl;MSO ROW
R1412036;MeoStar R2 2.5-15x56 RD;2015-03-25;2015-03-29;gm;MSO ROW
R1223605;MeoStar R1r 3-12x56 RD;2015-03-10;2015-03-29;fi;MSO ROW
150339;MeoStar B1 8x56;2015-03-23;2015-03-29;au;MSO ROW
145982;MeoStar B1 10x42 HD;2015-03-18;2015-03-30;;MSO ROW
R1500714;MeoStar R2 2.5-15x56 RD;2015-03-20;2015-03-30;gm;MSO ROW
R1412110;MeoStar R2 2.5-15x56 RD;2015-03-30;2015-03-30;no;MSO ROW
R1412110;MeoStar R2 2.5-15x56 RD;2015-03-30;2015-03-30;no;MSO ROW
80296;MeoStar S1 75 Angled / Šikmý;2015-03-11;2015-03-30;it;MSO ROW
R1418769;MeoStar R2 2.5-15x56 RD;2015-03-30;2015-03-30;gm;MSO ROW
R1223914;MeoStar R1r 3-12x56 RD;2015-03-17;2015-03-31;da;MSO ROW
R1426096;MeoStar R2 2.5-15x56 RD;2015-03-25;2015-03-31;gm;MSO ROW
R1425157;MeoStar R2 1.7-10x42 RD;2015-03-28;2015-03-31;sw;MSO ROW
R1502689;MeoStar R1r 3-12x56 RD;2015-03-07;2015-03-31;gm;MSO ROW
R0603865;Artemis 2000 2-8x42;2015-03-01;2015-03-31;fi;MSO ROW
R1421484;MeoStar R1 1,5-6x42 RD;2015-03-23;2015-03-31;lo;MSO ROW
R1314412;MeoStar R1r 3-12x56;2015-03-31;2015-04-01;us;MSO ROW
R1314412;MeoStar R1 3-12x56;2015-03-31;2015-04-01;us;MSO ROW
R1200285;MeoStar R1r 3-12x56 RD/MR;0000-00-00;2015-04-01;ar;MSO ROW
R1421934;MeoStar R2 2.5-15x56 RD;2015-03-31;2015-04-01;sw;MSO ROW
R142046;MeoStar R1r 3-12x56 RD;2015-04-01;2015-04-01;lo;MSO ROW
R1502316;MeoStar R2 2.5-15x56 RD;2015-04-01;2015-04-01;gm;MSO ROW
R1428038;MeoStar R2 2.5-15x56 RD;2015-04-01;2015-04-01;sw;MSO ROW
R1500179;MeoStar R2 2.5-15x56 RD;2015-04-01;2015-04-02;gm;MSO ROW
R1303534;MeoStar R1 3-10x50;2015-04-01;2015-04-02;lo;MSO ROW
142361;MeoStar B1 10x42 HD;2015-04-01;2015-04-02;uk;MSO ROW
R1417707;MeoStar R2 1-6x24 RD;2015-03-30;2015-04-03;sw;MSO ROW
R1404872;MeoStar R2 2.5-15x56 RD;2015-04-02;2015-04-03;fi;MSO ROW
R1400584;MeoStar R1r 3-12x56 RD/MR;2015-03-27;2015-04-03;au;MSO ROW
R1425176;MeoStar R1 1-4x22 RD/MR;2015-03-13;2015-04-03;gm;MSO ROW
R1425176;MeoStar R1 1-4x22 RD/MR;2015-03-13;2015-04-03;gm;MSO ROW
R1406517;ZD 6-24x56;2015-03-13;2015-04-03;fr;MSO ROW
R1412937;MeoStar R2 2.5-15x56 RD;2015-03-27;2015-04-03;gm;MSO ROW
R1417084;MeoStar R2 2.5-15x56 RD;2015-04-02;2015-04-03;nl;MSO ROW
R1428002;MeoStar R2 2.5-15x56 RD;2015-03-25;2015-04-04;gm;MSO ROW
R1319010;MeoStar R1 1-4x22 RD/MR;2015-04-04;2015-04-04;gm;MSO ROW
R1428498;MeoStar R1r 3-12x56 RD;2015-03-31;2015-04-04;pl;MSO ROW
R1425514;MeoStar R2 2-12x50 RD;2015-04-04;2015-04-04;gm;MSO ROW
R1426657;R1r 3-12x56 RGD;2015-04-01;2015-04-04;it;MSO ROW
R1427143;MeoStar R1r 3-12x56 RD;2015-03-28;2015-04-04;pl;MSO ROW
R1502832;MeoStar R1r 3-12x56 RD;2015-04-04;2015-04-05;sz;MSO ROW
30189;MeoStar S1 75 HD Angled / Šikmý;2015-04-01;2015-04-05;gm;MSO ROW
R1418801;MeoStar R2 2.5-15x56 RD;2015-03-18;2015-04-05;gm;MSO ROW
R1423929;MeoStar R2 2.5-15x56 RD;2015-03-27;2015-04-05;da;MSO ROW
R1416361;MeoStar R1r 3-12x56 RD;2015-03-16;2015-04-06;pl;MSO ROW
R1403997;MeoStar R1 1,5-6x42 RD;2015-04-06;2015-04-06;bu;MSO ROW
R1502315;MeoStar R2 2.5-15x56 RD;2015-03-28;2015-04-06;gm;MSO ROW
S1400765;MeoStar S2 82 HD Straight / Přímý;2015-03-25;2015-04-06;ca;MSO ROW
R1400636;Artemis 2000 1,5-6x42;2015-04-07;2015-04-07;ro;MSO ROW
R1421848;MeoStar R2 2.5-15x56 RD;2015-04-02;2015-04-07;gm;MSO ROW
R1307890;MeoStar R1 1,5-6x42 RD;2015-04-07;2015-04-07;lg;MSO ROW
R1426049;MeoStar R2 2.5-15x56 RD;2015-03-26;2015-04-07;gm;MSO ROW
R1424330;MeoStar R1r 3-12x56 RD;2015-04-07;2015-04-07;pl;MSO ROW
R1410832;MeoStar R2 2.5-15x56 RD;2015-04-07;2015-04-07;hu;MSO ROW
R1413274;MeoStar R1 3-12x56 RD;2015-03-12;2015-04-07;gm;MSO ROW
R1318560;MeoStar R2 1-6x24 RD;2015-03-24;2015-04-07;sw;MSO ROW
R1503018;MeoStar R2 2.5-15x56 RD;2015-04-01;2015-04-07;pl;MSO ROW
R1215951;MeoStar R1r 3-12x56 RD;2015-04-04;2015-04-08;bo;MSO ROW
R1417088;MeoStar R2 2.5-15x56 RD;2015-03-25;2015-04-08;gm;MSO ROW
R1424211;MeoStar R1r 3-12x56 RD;2015-04-02;2015-04-08;hu;MSO ROW
R1409508;MeoStar R1 3-12x56 RD;2015-03-31;2015-04-08;gm;MSO ROW
R1414653;MeoStar R2 2.5-15x56 RD;2015-03-23;2015-04-08;po;MSO ROW
R1422434;ZD 6-24x56;2015-04-02;2015-04-08;gm;MSO ROW
R1419749;MeoStar R1r 3-12x56 RD;2015-03-30;2015-04-08;lo;MSO ROW
R1313585;Artemis 2100 3-12x50 RD;2015-04-03;2015-04-08;pl;MSO ROW
R140779;MeoStar R2 2-12x50 RD;2015-03-26;2015-04-08;gm;MSO ROW
R1400648;Artemis 2000 1,5-6x42;2015-04-04;2015-04-08;fr;MSO ROW
R1417794;MeoStar R2 1-6x24 RD;2015-03-27;2015-04-08;au;MSO ROW
R1428382;MeoStar R1r 3-12x56 RD;2015-04-07;2015-04-09;pl;MSO ROW
R1500159;MeoStar R2 2.5-15x56 RD;0000-00-00;2015-04-09;hu;MSO ROW
R1502477;MeoStar R1r 3-12x56 RD;2015-04-09;2015-04-09;pl;MSO ROW
R1417904;MeoStar R2 2-12x50 RD;2015-04-07;2015-04-09;sw;MSO ROW
R1423847;MeoStar R2 2.5-15x56 RD;2015-04-02;2015-04-09;au;MSO ROW
R1217780;MeoStar R1 4-16x44 Tactic;2015-04-09;2015-04-09;gm;MSO ROW
R1504861;MeoStar R1r 3-12x56 RD;2015-04-08;2015-04-09;lo;MSO ROW
40020;MeoStar S1 75 Angled / Šikmý;2015-04-01;2015-04-10;it;MSO ROW
R1409637;MeoStar R2 1.7-10x42 RD;2015-03-11;2015-04-10;sw;MSO ROW
R1425793;MeoStar R1r 3-12x56 RD;2015-03-23;2015-04-10;lo;MSO ROW
R1224537;MeoStar R1r 3-12x56;2015-04-04;2015-04-10;gm;MSO ROW
150209;MeoStar B1 8x56;2015-04-08;2015-04-10;lo;MSO ROW
R1427418;MeoStar R2 2-12x50 RD;2015-04-10;2015-04-10;no;MSO ROW
R1502638;MeoStar R1r 3-12x56 RD;2015-04-10;2015-04-10;sz;MSO ROW
R1414067;MeoStar R1 3-12x56 RD;2015-04-07;2015-04-10;gm;MSO ROW
R1407006;MeoStar R2 1-6x24 RD;2015-04-10;2015-04-10;sw;MSO ROW
R1428509;MeoStar R1r 3-12x56 RD;2015-04-07;2015-04-10;pl;MSO ROW
R1423841;MeoStar R2 2.5-15x56 RD;2015-04-02;2015-04-11;au;MSO ROW
R1424990;MeoStar R1 1-4x22 RD;2015-04-10;2015-04-11;au;MSO ROW
R1427458;MeoStar R2 2.5-15x56 RD;2015-04-10;2015-04-11;gm;MSO ROW
R1419699;MeoStar R1r 3-12x56 RD;2015-04-02;2015-04-11;gm;MSO ROW
R1500251;MeoStar R2 2.5-15x56 RD;2015-03-31;2015-04-11;gm;MSO ROW
R1501426;MeoStar R1r 3-12x56 RD;2015-03-28;2015-04-11;si;MSO ROW
R1502830;MeoStar R1r 3-12x56 RD;2015-04-11;2015-04-11;pl;MSO ROW
R1404910;MeoStar R2 2.5-15x56 RD;2015-04-11;2015-04-11;no;MSO ROW
R1423576;MeoStar R1 1,5-6x42 RD;2015-04-09;2015-04-11;sw;MSO ROW
R1426061;MeoStar R2 2.5-15x56 RD;2015-04-02;2015-04-11;gm;MSO ROW
R1427657;MeoStar R2 2.5-15x56 RD;2015-04-07;2015-04-12;au;MSO ROW
R1424740;MeoStar R2 2.5-15x56 RD;2015-04-11;2015-04-12;gm;MSO ROW
R1503236;MeoStar R2 2-12x50 RD;2015-04-11;2015-04-12;sw;MSO ROW
R1419421;MeoStar R1 3-12x56 RD;2015-04-02;2015-04-12;gm;MSO ROW
R1414463;MeoStar R2 1.7-10x42 RD;2015-04-07;2015-04-12;sw;MSO ROW
R1411432;MeoStar R1 7x56 RD;2015-03-13;2015-04-12;lo;MSO ROW
R1316051;R1r 3-12x56 RGD;0000-00-00;2015-04-12;pl;MSO ROW
R1311630;MeoStar R1 1-4x22 RD;2015-03-25;2015-04-12;no;MSO ROW
R1426041;MeoStar R2 2.5-15x56 RD;2015-04-10;2015-04-13;gm;MSO ROW
R1211467;MeoStar R1r 3-12x56 RD;2015-03-15;2015-04-13;fi;MSO ROW
R1410768;MeoStar R1 1,5-6x42 RD;2015-04-06;2015-04-13;bu;MSO ROW
R1426107;MeoStar R2 2.5-15x56 RD;2015-04-02;2015-04-13;gm;MSO ROW
R1402090;MeoStar R2 2-12x50 RD;2015-04-12;2015-04-13;no;MSO ROW
R1501414;MeoStar R1r 3-12x56 RD;2015-03-21;2015-04-13;gm;MSO ROW
R1501414;MeoStar R1r 3-12x56 RD;2015-03-21;2015-04-13;gm;MSO ROW
R1414614;MeoStar R1 1,5-6x42 RD;2015-04-11;2015-04-13;sw;MSO ROW
R1103442;MeoStar R1r 3-12x56 RD;2015-04-14;2015-04-14;nl;MSO ROW
R1118463;Artemis 2000 1,5-6x42;2015-04-13;2015-04-15;no;MSO ROW
R1414682;MeoStar R2 2.5-15x56 RD;2015-04-15;2015-04-15;lh;MSO ROW
R1428066;ZD 4-16x44 RD;2015-04-13;2015-04-15;hu;MSO ROW
R1500084;MeoStar R2 2.5-15x56 RD;2015-04-13;2015-04-15;gm;MSO ROW
R1503178;MeoStar R1 7x56;2015-03-26;2015-04-15;gm;MSO ROW
R1425706;MeoStar R1r 3-12x56 RD;2015-04-14;2015-04-15;gm;MSO ROW
30080;MeoStar S1 75 HD Angled / Šikmý;2015-03-23;2015-04-15;gm;MSO ROW
R1428559;MeoStar R1r 3-12x56 RD;2015-04-15;2015-04-15;sp;MSO ROW
R1410896;R1r 3-12x56 RGD;2015-03-20;2015-04-15;no;MSO ROW
R1118837;MeoStar R1 3-12x56;2015-04-15;2015-04-16;no;MSO ROW
R1420330;MeoStar R1r 3-12x56 RD/MR;2015-04-16;2015-04-16;gm;MSO ROW
R1413470;MeoStar R2 1-6x24 RD;2015-04-08;2015-04-16;sw;MSO ROW
144790;MeoStar B1 8x32;2015-04-09;2015-04-16;nl;MSO ROW
R1311706;MeoStar R1 1-4x22 RD;2015-04-10;2015-04-16;bu;MSO ROW
